,yt_id,start_time,end_time,tag_strings,laughter
2859,IEitdx8saY8,130.000,140.000,"['/m/01j3sz', '/m/0342h', '/m/04rlf', '/m/04szw']",True
2860,IFSnPoYR4ZM,30.000,40.000,['/m/07s04w4'],True
2861,IFT04CYpMgE,150.000,160.000,"['/m/01j3sz', '/m/09x0r']",True
2862,IFUfjF0IlaM,30.000,40.000,"['/m/01j3sz', '/m/09x0r']",True
2863,IFfH3jOEGWY,120.000,130.000,"['/m/01j3sz', '/m/09x0r']",True
2864,IFz6yYkcVQ8,360.000,370.000,['/m/07r660_'],True
2865,IGC5BpnQTNs,480.000,490.000,"['/m/01j3sz', '/m/09x0r']",True
2866,IGS8gcF0A0Y,270.000,280.000,"['/m/07s04w4', '/m/09x0r']",True
2867,IGnbSfaeolQ,30.000,40.000,"['/m/01j3sz', '/m/09x0r']",True
2868,IH0Hswbh7KA,30.000,40.000,"['/m/07rgt08', '/m/09x0r']",True
2869,IHCrpZ6izPQ,80.000,90.000,"['/m/01j3sz', '/m/04rlf', '/m/09x0r']",True
2870,IIEnBUuKnAI,60.000,70.000,"['/m/01j3sz', '/m/09x0r']",True
2871,IINS-E82E-c,20.000,30.000,"['/m/01j3sz', '/m/09x0r']",True
2872,IIc1kF_a47I,30.000,40.000,"['/m/04rlf', '/m/07s04w4']",True
2873,IIliqUYS4N8,10.000,20.000,['/m/01j3sz'],True
2874,IJDZ85O0fkg,30.000,40.000,"['/m/01j3sz', '/m/0261r1']",True
2875,IJKcD7SJm_k,490.000,500.000,"['/m/04rlf', '/m/07sq110', '/m/09x0r', '/m/0ytgt']",True
2876,IJyVRkeyBA8,70.000,80.000,"['/m/07sq110', '/m/09x0r', '/m/0ytgt']",True
2877,ILXnLrVlySY,80.000,90.000,"['/m/02zsn', '/m/07rgt08', '/m/09x0r']",True
2878,IM63bTgO4xw,2.000,12.000,['/m/07r660_'],True
2879,IMCdnxJtua8,60.000,70.000,['/m/01j3sz'],True
2880,IMMwnXIhEIc,30.000,40.000,"['/m/07rgt08', '/m/09x0r']",True
2881,IMcXGgxPjl4,0.000,10.000,"['/m/01j3sz', '/m/07sq110', '/m/09x0r']",True
2882,IN8SR-yOQv0,30.000,40.000,['/m/07r660_'],True
2883,IO2Lbh_2mDM,10.000,20.000,"['/m/01j3sz', '/m/09x0r']",True
2884,IOCDcGp-JnI,30.000,40.000,"['/m/01j3sz', '/m/09x0r']",True
2885,IOLMVoxRSgk,200.000,210.000,"['/m/04rlf', '/m/07rgt08', '/m/09x0r']",True
2886,IOxozM3REV0,30.000,40.000,"['/m/07s04w4', '/m/09x0r']",True
2887,IQ3G_CEyihY,20.000,30.000,"['/m/01j3sz', '/m/09x0r', '/m/0ytgt']",True
2888,IQCyizk90yY,0.000,10.000,"['/m/01j3sz', '/m/0l156b']",True
2889,IQFU4mrW6h8,40.000,50.000,"['/m/07s04w4', '/m/09x0r']",True
2890,IRL9tpYW3Zc,60.000,70.000,"['/m/01j3sz', '/m/0261r1']",True
2891,IRQFLRS6HXE,30.000,40.000,['/m/07r660_'],True
2892,IRcPJNZkCTc,20.000,30.000,"['/m/068hy', '/m/07rgt08', '/m/0bt9lr', '/m/0jbk']",True
2893,IRtdAKZPhSY,560.000,570.000,"['/m/04rlf', '/m/07s04w4']",True
2894,ISP2hPBBHyI,370.000,380.000,['/m/01j3sz'],True
2895,IStcumOxJg0,530.000,540.000,['/m/01j3sz'],True
2896,ITTlr3peK38,340.000,350.000,['/m/07rgt08'],True
2897,ITvfU2G-IVo,320.000,330.000,"['/m/07s04w4', '/m/09x0r']",True
2898,IUmJN8xpz2c,110.000,120.000,"['/m/01j3sz', '/m/09x0r']",True
2899,IV1vZfPpt00,60.000,70.000,"['/m/01j3sz', '/m/09x0r']",True
2900,IVSqnrOuGjQ,2.000,12.000,['/m/07r660_'],True
2901,IW-ZoyazgrI,0.000,10.000,['/m/01j3sz'],True
2902,IX4LNTwJSfI,170.000,180.000,['/m/01j3sz'],True
2903,IXfRfJaJJEc,0.000,10.000,['/m/01j3sz'],True
2904,IXskfvyWhvg,40.000,50.000,"['/m/01j3sz', '/m/09x0r']",True
2905,IYCABBdDcGU,20.000,30.000,"['/m/0261r1', '/m/07r660_', '/m/09x0r']",True
2906,IYcnC3uvFww,40.000,50.000,"['/m/01j3sz', '/m/09x0r', '/m/0ytgt', '/t/dd00125']",True
2907,IZIKXWhqJmc,30.000,40.000,"['/m/04rlf', '/m/07r660_']",True
2908,IZZbikeyCBc,170.000,180.000,"['/m/01j3sz', '/m/09x0r']",True
2909,IZm6eBHBMKA,30.000,40.000,"['/m/01j3sz', '/m/07rgt08', '/m/09x0r']",True
2910,IZmFsDAl_sc,100.000,110.000,"['/m/01j3sz', '/m/09x0r']",True
2911,I_E5FmPkq-M,430.000,440.000,"['/m/07s04w4', '/m/0ytgt']",True
2912,I_UcPuAHXNg,40.000,50.000,"['/m/01j3sz', '/m/07sq110', '/m/09x0r']",True
2913,I_vMHIghMrc,540.000,550.000,"['/m/01j3sz', '/m/04rlf', '/m/09x0r']",True
2914,IaRMcAphWYM,30.000,40.000,"['/m/07rgt08', '/m/09x0r']",True
2915,IaVeNLzM30k,560.000,570.000,['/m/01j3sz'],True
2916,Ib-EHEyFIr8,480.000,490.000,['/m/01j3sz'],True
2917,IbQuPsAMXtg,100.000,110.000,"['/m/07r660_', '/m/0ytgt']",True
2918,IcZ1gMwxrZA,160.000,170.000,"['/m/07sq110', '/m/09x0r', '/t/dd00125']",True
2919,Icy8HeqnwKo,30.000,40.000,"['/m/07s04w4', '/m/09x0r', '/t/dd00001']",True
2920,IdJTmZvbnUo,30.000,40.000,"['/m/07rgt08', '/m/07s04w4', '/m/09x0r']",True
2921,IdV4qjWcdT8,150.000,160.000,['/m/01j3sz'],True
2922,IdrCCftEpYk,330.000,340.000,"['/m/01j3sz', '/m/09x0r']",True
2923,IdzbwoCvzNo,110.000,120.000,"['/m/04rlf', '/m/07s04w4']",True
2924,IeSRyZwMGKA,40.000,50.000,"['/m/01j3sz', '/m/09x0r']",True
2925,IfEjt0AgJvc,20.000,30.000,"['/m/015lz1', '/m/07rgt08', '/m/09x0r']",True
2926,IgDKcCSjuWw,330.000,340.000,"['/m/01j3sz', '/m/09x0r']",True
2927,Ij2rKM8NUHU,100.000,110.000,"['/m/01j3sz', '/m/04rlf', '/m/09x0r']",True
2928,IjHkPonQfcE,10.000,20.000,"['/m/01j3sz', '/m/07q0yl5', '/m/09x0r']",True
2929,IjSmYh4mMG4,0.000,10.000,"['/m/01j3sz', '/m/09x0r']",True
2930,Ijc7VNcD2rU,20.000,30.000,"['/m/01j3sz', '/m/09x0r']",True
2931,Il3zew2_4eE,40.000,50.000,"['/m/01j3sz', '/m/07rgt08', '/m/07s04w4', '/m/09x0r']",True
2932,IlA1PM8wvw8,30.000,40.000,"['/m/07rgt08', '/m/09x0r']",True
2933,IlhLmdwpKf4,150.000,160.000,"['/m/09x0r', '/m/0ytgt', '/t/dd00001', '/t/dd00125']",True
2934,ImVecnkN9FU,0.000,10.000,"['/m/01j3sz', '/m/09x0r']",True
2935,ImW4KQJylCA,120.000,130.000,"['/m/01j3sz', '/m/07rgt08']",True
2936,ImnNefFgpbk,300.000,310.000,['/m/01j3sz'],True
2937,In7zm9W8074,20.000,30.000,['/m/01j3sz'],True
2938,InCDjnUcROI,30.000,40.000,"['/m/07rgt08', '/m/07s04w4', '/t/dd00001']",True
2939,InKXfVGOhLM,120.000,130.000,"['/m/07rgt08', '/m/09x0r', '/m/0ytgt']",True
2940,InT0mc4g_-c,70.000,80.000,"['/m/07rgt08', '/m/09x0r']",True
2941,IpFYguz7cVc,21.000,31.000,"['/m/07rgt08', '/m/09x0r']",True
2942,IpYwwFORsCc,150.000,160.000,['/m/01j3sz'],True
2943,Iq9c4jaPFJg,30.000,40.000,"['/m/07s04w4', '/m/09x0r']",True
2944,Ir1skuuxdg4,40.000,50.000,"['/m/01j3sz', '/m/09x0r']",True
2945,ItL4BYmFO7Y,20.000,30.000,"['/m/01j3sz', '/m/09x0r']",True
2946,ItRCa5RJBX8,0.000,10.000,"['/m/01j3sz', '/t/dd00001']",True
2947,IthwG2LpMTw,0.000,10.000,"['/m/01j3sz', '/m/09x0r']",True
2948,ItsmClkFdeg,10.000,20.000,['/m/01j3sz'],True
2949,IuDwzQt-Kg4,270.000,280.000,"['/m/01j3sz', '/m/07rgt08', '/m/09x0r']",True
2950,IuH4iiVMm5A,0.000,10.000,"['/m/01j3sz', '/m/04rlf', '/m/09x0r']",True
2951,IuL1sEYX50I,410.000,420.000,['/m/01j3sz'],True
2952,IufrxOtapVA,0.000,6.000,['/m/01j3sz'],True
2953,Ivg1geb_bv4,30.000,40.000,"['/m/07rgt08', '/m/07s04w4']",True
2954,IvlurRWdthg,350.000,360.000,"['/m/01j3sz', '/m/09x0r']",True
2955,IvrY10SS6jU,30.000,40.000,['/t/dd00001'],True
2956,IvwE2bk4bfs,10.000,20.000,"['/m/01j3sz', '/m/09x0r']",True
2957,Iw9ni3FSmls,110.000,120.000,"['/m/01j3sz', '/m/09x0r']",True
2958,IwkUTXTYuHY,3.000,13.000,['/m/07r660_'],True
2959,IwuBwawU0wQ,8.000,18.000,"['/m/04rlf', '/m/07r660_']",True
2960,Ix7tyrppKKY,0.000,10.000,"['/m/01j3sz', '/m/07sq110', '/t/dd00125']",True
2961,IxHywLBMCDg,40.000,50.000,"['/m/01j3sz', '/m/09x0r']",True
2962,IxNjyFnfwMM,0.000,10.000,"['/m/01j3sz', '/m/04rlf', '/m/09x0r']",True
2963,IxpLVgt21PY,50.000,60.000,['/m/01j3sz'],True
2964,Iy7O56IBM3Y,0.000,10.000,"['/m/07rgt08', '/m/09x0r']",True
2965,IyCI810sGLs,360.000,370.000,"['/m/07s04w4', '/m/09x0r']",True
2966,IyDMlQ0EEHw,0.000,10.000,['/m/01j3sz'],True
2967,IyHMju6kEdI,40.000,50.000,"['/m/01j3sz', '/m/04rlf', '/m/09x0r', '/m/0lyf6']",True
2968,IywfH5PMhug,30.000,40.000,['/m/01j3sz'],True
2969,Izg45qsbYAw,28.000,38.000,"['/m/07rgt08', '/m/09x0r']",True
2970,Izky6uHwhS4,0.000,10.000,"['/m/07sq110', '/m/09x0r', '/t/dd00125']",True
2971,IzlyXu564xk,140.000,150.000,"['/m/07rgt08', '/m/09x0r']",True
2972,IzoPJx1_3sU,220.000,230.000,"['/m/04rlf', '/m/07rgt08', '/m/09x0r']",True
2973,IzwvTeUfnF8,160.000,170.000,['/m/07s04w4'],True
2974,J-Bx0Vp74Nw,0.000,10.000,"['/m/01j3sz', '/m/09x0r']",True
2975,J0fzAY1oXUM,40.000,50.000,['/m/07s04w4'],True
2976,J29U6po5C_Y,100.000,110.000,['/m/07sq110'],True
2977,J2BiB_KNHi0,0.000,5.000,"['/m/04rlf', '/m/07rgt08']",True
2978,J2htpVWqlts,0.000,10.000,['/m/07sq110'],True
2979,J3Z_v2RzFs8,40.000,50.000,"['/m/01j3sz', '/m/09x0r']",True
2980,J49epYLf4ns,30.000,40.000,"['/m/01j3sz', '/m/07rgt08', '/m/09x0r']",True
2981,J4VmI6wWzIg,0.000,10.000,"['/m/01j3sz', '/m/07sq110', '/t/dd00001']",True
2982,J4rVDzgA99Q,30.000,40.000,"['/m/07rgt08', '/m/07s04w4']",True
2983,J5NE7BCJECs,190.000,200.000,"['/m/01j3sz', '/m/09x0r']",True
2984,J5XXMXTmjfw,10.000,20.000,"['/m/01j3sz', '/m/09x0r']",True
2985,J5erwKQ_bcg,30.000,40.000,"['/m/07s04w4', '/m/09x0r']",True
2986,J5sSgdJIU5g,30.000,40.000,"['/m/04rlf', '/m/07rgt08', '/m/09x0r']",True
2987,J5vXLYMkRJU,20.000,30.000,"['/m/01j3sz', '/m/09x0r']",True
2988,J5wU3ufLIVs,440.000,450.000,"['/m/01j3sz', '/m/09x0r']",True
2989,J5z8KSODGns,330.000,340.000,"['/m/01j3sz', '/m/04rlf', '/m/07r660_', '/m/09x0r']",True
2990,J6JTSOrHUAo,0.000,10.000,"['/m/01j3sz', '/m/04rlf', '/m/09x0r']",True
2991,J6O4S9_d0sA,80.000,90.000,['/m/01j3sz'],True
2992,J8WJZL4gof0,30.000,40.000,['/m/01j3sz'],True
2993,J94QUBTYnmI,0.000,10.000,"['/m/01j3sz', '/m/03fwl', '/m/07s04w4', '/m/09x0r', '/m/0ch8v', '/m/0jbk']",True
2994,J9hosrBFy1M,0.000,10.000,"['/m/01j3sz', '/m/09x0r']",True
2995,JAEe1dc4Yf4,20.000,30.000,"['/m/02p3nc', '/m/07sq110']",True
2996,JAIOdCJjSMU,490.000,500.000,['/m/01j3sz'],True
2997,JBMUn5qOTg8,230.000,240.000,"['/m/01j3sz', '/m/09x0r']",True
2998,JBT_qsKqTJM,0.000,5.000,"['/m/07rgt08', '/m/09x0r']",True
2999,JBsin8hJecY,30.000,40.000,"['/m/07rgt08', '/m/07s04w4', '/m/09x0r']",True
3000,JEHVmqrfTao,30.000,40.000,['/m/07s04w4'],True
3001,JEWFBbwfwn8,10.000,20.000,['/m/01j3sz'],True
3002,JEa-6-b8yp8,510.000,520.000,"['/m/01j3sz', '/m/09x0r']",True
3003,JEfqVDEO3-o,30.000,40.000,"['/m/07r660_', '/m/09x0r']",True
3004,JF0t2sjl1Ow,10.000,20.000,"['/m/01j3sz', '/m/09x0r', '/t/dd00001']",True
3005,JFmHdTsSd4E,130.000,140.000,"['/m/01j3sz', '/m/09x0r']",True
3006,JFo4Hl6VQiA,40.000,50.000,"['/m/01j3sz', '/m/09x0r', '/t/dd00125']",True
3007,JH5AkG-_ed0,30.000,40.000,"['/m/01j3sz', '/m/09x0r']",True
3008,JHNBF0WJ-EM,29.000,39.000,"['/m/01j3sz', '/m/07sq110']",True
3009,JHmsUsUnKBQ,40.000,50.000,"['/m/01j3sz', '/m/04rlf', '/m/09x0r', '/t/dd00125']",True
3010,JI639bSF-_k,30.000,40.000,['/m/07s04w4'],True
3011,JIPmgaDOHb0,50.000,60.000,['/m/01j3sz'],True
3012,JISQ7bU-1IA,20.000,30.000,"['/m/01j3sz', '/m/09x0r']",True
3013,JKWfm7QxjlI,3.000,13.000,"['/m/07rgt08', '/m/07s04w4', '/m/09x0r']",True
3014,JKqu62wnTDU,50.000,60.000,"['/m/01j3sz', '/m/09x0r']",True
3015,JL8C0RadPzg,30.000,40.000,"['/m/07rgt08', '/m/07s04w4', '/m/09x0r']",True
3016,JLBDgOv_4vc,60.000,70.000,['/m/07sq110'],True
3017,JMh1AfE4DXU,0.000,10.000,['/m/01j3sz'],True
3018,JMhQttdwPvo,90.000,100.000,"['/m/07s04w4', '/m/09x0r']",True
3019,JNCnqz-tXBc,0.000,5.000,"['/m/04rlf', '/m/07s04w4']",True
3020,JNfvVNgDmT8,190.000,200.000,"['/m/01j3sz', '/m/09x0r', '/m/0ytgt', '/t/dd00001']",True
3021,JOqxG3u6Foo,0.000,10.000,"['/m/01j3sz', '/m/09x0r']",True
3022,JP87CP8cTdc,0.000,10.000,"['/m/01j3sz', '/m/07sq110']",True
3023,JPAQdPvP2dI,30.000,40.000,"['/m/01j3sz', '/m/07rgt08', '/m/09x0r']",True
3024,JPJZKQ6hUMA,20.000,30.000,"['/m/07r660_', '/m/07sq110', '/m/09x0r']",True
3025,JQtcQuDL3TA,290.000,300.000,"['/m/01j3sz', '/m/09x0r', '/t/dd00125']",True
3026,JR0F7A42yRU,60.000,70.000,['/m/01j3sz'],True
3027,JSAInzDmY_Y,30.000,40.000,"['/m/01j3sz', '/m/02p3nc', '/m/09x0r']",True
3028,JSxYH6MgOfA,40.000,50.000,"['/m/01j3sz', '/m/04rlf']",True
3029,JTYbGYSRRVg,30.000,40.000,"['/m/07s04w4', '/m/09x0r']",True
3030,JTptJ5TPdnY,30.000,40.000,"['/m/01j3sz', '/m/09x0r']",True
3031,JTsQfMBq2uc,40.000,50.000,['/m/01j3sz'],True
3032,JVnyQw8ORJQ,10.000,20.000,['/t/dd00001'],True
3033,JWjPsdx2uwg,50.000,60.000,"['/m/01j3sz', '/m/09x0r', '/t/dd00126']",True
3034,JWrGO7_Fy_A,580.000,590.000,"['/m/07s04w4', '/m/09x0r']",True
3035,JX-YKr_y5ZQ,130.000,140.000,['/m/01j3sz'],True
3036,JX4EgAWMBaI,320.000,330.000,"['/m/01j3sz', '/m/07qz6j3', '/m/09x0r']",True
3037,JXOoyZ_DxPU,170.000,180.000,['/m/07s04w4'],True
3038,JXfvh-VFV0I,100.000,110.000,"['/m/07s04w4', '/m/09x0r']",True
3039,JXkx4ZqA8rI,30.000,40.000,"['/m/04rlf', '/m/07s04w4', '/m/09x0r']",True
3040,JXuT6EkFcoU,30.000,40.000,"['/m/04rlf', '/m/07rgt08', '/m/09x0r']",True
3041,JXwpe3lcC8c,60.000,70.000,"['/m/01j3sz', '/m/0261r1', '/m/09x0r', '/t/dd00125']",True
3042,JY-_UQQFu6Q,30.000,40.000,"['/m/01j3sz', '/m/07sq110', '/m/09x0r']",True
3043,JYBN25WI09w,420.000,430.000,['/m/01j3sz'],True
3044,JYeiD9zuQXw,90.000,100.000,"['/m/01j3sz', '/m/09x0r']",True
3045,JZ-Wbx5otbs,50.000,60.000,"['/m/07rgt08', '/m/09x0r']",True
3046,JZ2Xl6OuPxk,60.000,70.000,"['/m/01j3sz', '/m/09x0r']",True
3047,JZTvDu7Ruzs,330.000,340.000,['/m/07sq110'],True
3048,JZXHW4Cu6Xg,0.000,10.000,"['/m/07sq110', '/t/dd00125']",True
3049,J_5ymHUf4O0,10.000,20.000,"['/m/01j3sz', '/m/02_nn', '/m/09x0r']",True
3050,J_OpL180WtI,170.000,180.000,"['/m/01j3sz', '/m/09x0r']",True
3051,Ja5ewU_57eY,30.000,40.000,"['/m/07qnq_y', '/m/07rgt08']",True
3052,Ja6hRMyteH4,320.000,330.000,"['/m/07s04w4', '/m/09x0r']",True
3053,JaNVr8rZ-Wc,60.000,70.000,"['/m/07r660_', '/m/0ytgt']",True
3054,JbdXry_8Oh4,40.000,50.000,"['/m/01j3sz', '/m/04rlf']",True
3055,Jbh-W-NY5Yk,100.000,110.000,"['/m/02zsn', '/m/07s04w4', '/m/09x0r']",True
3056,JcRZRUsv1NU,180.000,190.000,"['/m/07r660_', '/m/09x0r', '/t/dd00125']",True
3057,JcWq9vZQ8Zg,70.000,80.000,['/m/01j3sz'],True
3058,JcakIL7yuEs,0.000,10.000,['/m/01j3sz'],True
3059,JcerBysdc14,10.000,20.000,['/m/01j3sz'],True
3060,Jd4plPZCdL0,90.000,100.000,"['/m/07r660_', '/m/09x0r', '/m/0ytgt', '/t/dd00001', '/t/dd00126']",True
3061,JdF0oFTAovU,10.000,20.000,"['/m/01j3sz', '/m/09x0r']",True
3062,JdFmMw0zyKA,0.000,10.000,"['/m/01j3sz', '/m/09x0r']",True
3063,Jei8pozNljo,0.000,10.000,"['/m/01j3sz', '/m/0c1dj']",True
3064,Jf6mTG_QtHg,80.000,90.000,"['/m/07r660_', '/m/09x0r', '/m/0ytgt', '/t/dd00125']",True
3065,JfIo1DxIc-w,380.000,390.000,"['/m/0342h', '/m/042v_gx', '/m/04rlf', '/m/04szw', '/m/07s04w4', '/m/09x0r', '/m/0fx80y']",True
3066,JfKSx2dSUaM,20.000,30.000,['/m/01j3sz'],True
3067,JhjENNuw-OE,50.000,60.000,"['/m/04rlf', '/m/07sq110', '/m/09x0r', '/t/dd00125']",True
3068,JhksVSiLHMU,0.000,10.000,['/m/01j3sz'],True
3069,JjMiy3Z1Yko,30.000,40.000,"['/m/07rgt08', '/m/09x0r']",True
3070,JjOaD-SPZbs,30.000,40.000,"['/m/01j3sz', '/m/04rlf', '/m/09x0r']",True
3071,Jjuj5jWPdSU,30.000,40.000,"['/m/07rgt08', '/m/09x0r']",True
3072,Jk1bxDsUn_c,70.000,80.000,"['/m/01j3sz', '/m/09x0r']",True
3073,JkzmMfEoBJY,90.000,100.000,"['/m/07s04w4', '/m/09x0r']",True
3074,JlrVud3z5XM,160.000,170.000,"['/m/07s04w4', '/m/09x0r']",True
3075,JowRAi5YGi4,40.000,50.000,"['/m/09x0r', '/t/dd00001']",True
3076,JpuZer36f6E,370.000,380.000,"['/m/015lz1', '/m/01j3sz']",True
3077,Jq4Pt1d1ZFo,19.000,29.000,"['/m/07rgt08', '/m/09x0r']",True
3078,JqTHyZeg9Wg,12.000,22.000,['/m/07r660_'],True
3079,JqjGNtzqowg,560.000,570.000,"['/m/01j3sz', '/m/09x0r', '/t/dd00126']",True
3080,JqkKuZ6erqI,30.000,40.000,"['/m/07r660_', '/m/09x0r']",True
3081,JqomBzfTIkE,120.000,130.000,['/m/07s04w4'],True
3082,JqvMsUrp40c,0.000,10.000,"['/m/01j3sz', '/m/02p3nc']",True
3083,JrPyuzR3Sj4,30.000,40.000,"['/m/07sq110', '/m/09x0r', '/m/0ytgt']",True
3084,JrToKBsEB4c,30.000,40.000,"['/m/07rgt08', '/m/09x0r']",True
3085,JsIdFEA5POM,10.000,20.000,"['/m/01j3sz', '/m/09x0r']",True
3086,JspiHIcMpPs,520.000,530.000,"['/m/07r660_', '/m/0ytgt']",True
3087,Jt4a9yCLKsI,30.000,40.000,['/m/01j3sz'],True
3088,JuEIkNoxbN4,20.000,30.000,"['/m/02zsn', '/m/07r660_', '/m/07sq110', '/m/09x0r']",True
3089,JuTHaGRrKT0,100.000,110.000,"['/m/01j3sz', '/m/09x0r']",True
3090,Jv6wMW3sag0,40.000,50.000,['/m/01j3sz'],True
3091,JwL6rUzoe6Q,30.000,40.000,"['/m/07rgt08', '/m/07s04w4']",True
3092,JwN2Jss2-jU,520.000,530.000,['/m/07rgt08'],True
3093,JwcYRWk7TQk,110.000,120.000,"['/m/07sq110', '/m/09x0r', '/m/0ytgt', '/t/dd00125']",True
3094,JweGc20gmX8,140.000,150.000,"['/m/07sq110', '/m/09x0r', '/m/0ytgt']",True
3095,Jwo-2ljdpXk,130.000,140.000,"['/m/04rlf', '/m/06bxc', '/m/07rgt08', '/m/09x0r']",True
3096,Jxhsq-9YSA0,90.000,100.000,"['/m/01j3sz', '/m/09x0r', '/t/dd00001']",True
3097,Jxp5TYFGykM,0.000,10.000,"['/m/09x0r', '/m/0ytgt', '/t/dd00001', '/t/dd00125']",True
3098,JxuBS3wDuTE,30.000,40.000,"['/m/01j3sz', '/m/09x0r']",True
3099,Jy8rnHgSNBg,30.000,40.000,"['/m/04rlf', '/m/07s04w4', '/m/09x0r']",True
3100,JyTjhTzkc4I,20.000,30.000,"['/m/01j3sz', '/m/04rlf', '/m/09x0r']",True
3101,JzS7ElFUpDs,20.000,30.000,"['/m/01j3sz', '/m/02zsn', '/m/09x0r']",True
3102,K-2f9CNV4tg,20.000,30.000,['/m/01j3sz'],True
3103,K0QTdZGyrI4,30.000,40.000,"['/m/028ght', '/m/04rlf', '/m/05zppz', '/m/07rgt08', '/m/09x0r']",True
3104,K1PXXT18SKo,160.000,170.000,"['/m/01j3sz', '/m/09x0r']",True
3105,K30mmvdxpyI,180.000,190.000,"['/m/01j3sz', '/m/09x0r']",True
3106,K3l3JRze52M,90.000,100.000,"['/m/07r660_', '/m/09x0r']",True
3107,K4sqsDcUfGM,30.000,40.000,"['/m/04rlf', '/m/07r660_', '/m/09x0r']",True
3108,K4xspfLX0z8,0.000,10.000,"['/m/01j3sz', '/m/09x0r']",True
3109,K5FF1n6psLQ,30.000,40.000,"['/m/01j3sz', '/m/09x0r']",True
3110,K5H3iUGqAR8,560.000,570.000,"['/m/07sq110', '/m/09x0r', '/t/dd00125']",True
3111,K5NX9BE_GFw,520.000,530.000,['/m/01j3sz'],True
3112,K6Af7O4ZqLg,10.000,20.000,['/m/01j3sz'],True
3113,K6Q46aMxyZ4,420.000,430.000,"['/m/01j3sz', '/m/09x0r']",True
3114,K6udqujyKFo,20.000,30.000,"['/m/01j3sz', '/m/09x0r']",True
3115,K71MtHenIYU,20.000,30.000,"['/m/01j3sz', '/m/07r660_', '/m/07sq110', '/m/09x0r']",True
3116,K7ruHCnGOr8,20.000,30.000,"['/m/01j3sz', '/m/0463cq4']",True
3117,K7zLxTMHmeU,110.000,120.000,"['/m/01j3sz', '/m/07qwdck', '/m/09x0r']",True
3118,K7zQcM8-IJM,0.000,10.000,"['/m/07rgt08', '/m/09x0r']",True
3119,K8BEIvSsQVA,100.000,110.000,"['/m/01j3sz', '/m/07ryjzk', '/m/09x0r']",True
3120,K9IP7j7yHqE,10.000,20.000,['/m/01j3sz'],True
3121,K9SKSIp6TUw,90.000,100.000,"['/m/01j3sz', '/m/05zppz', '/m/09x0r']",True
3122,K9_jvU3WG90,30.000,40.000,"['/m/07q0yl5', '/m/07s04w4', '/m/07s0dtb', '/m/09x0r', '/m/0lyf6']",True
3123,K9dwZkoGOpg,30.000,40.000,['/m/07rgt08'],True
3124,KA2vNdFdV2E,80.000,90.000,"['/m/01hsr_', '/m/01j3sz', '/m/09x0r']",True
3125,KAsHamZCYkU,510.000,520.000,['/m/01j3sz'],True
3126,KBmc37VhBfw,60.000,70.000,"['/m/07sq110', '/m/09x0r', '/t/dd00125']",True
3127,KC6eCk21h8Y,90.000,100.000,"['/m/015lz1', '/m/01j3sz', '/m/09x0r']",True
3128,KCA9dQCeJM0,40.000,50.000,"['/m/07sq110', '/t/dd00001', '/t/dd00125']",True
3129,KCZ8TEM-cvA,0.000,4.000,['/m/07r660_'],True
3130,KCjldVwZdeM,30.000,40.000,"['/m/07rgt08', '/m/09x0r']",True
3131,KD9W4NA-fw4,370.000,380.000,"['/m/01j3sz', '/m/09x0r']",True
3132,KDQCtAwDKQY,30.000,40.000,"['/m/07s04w4', '/m/09x0r', '/m/0l15bq']",True
3133,KDUtwTpLJOU,30.000,40.000,"['/m/07s04w4', '/m/09x0r']",True
3134,KDtGUmKvVkA,20.000,30.000,"['/m/01j3sz', '/m/02p3nc', '/m/09x0r', '/m/0ytgt']",True
3135,KDyxp8ayApg,170.000,180.000,"['/m/01j3sz', '/m/09x0r']",True
3136,KE3jOzdPU4g,10.000,20.000,"['/m/07sq110', '/t/dd00125']",True
3137,KEQHG2AYPEI,20.000,30.000,"['/m/01j3sz', '/m/09x0r']",True
3138,KEVdm0l65rw,30.000,40.000,['/t/dd00001'],True
3139,KEtR5gE3RW4,360.000,370.000,"['/m/01j3sz', '/m/09x0r']",True
3140,KFG_MdzFWck,40.000,50.000,"['/m/07r660_', '/m/09x0r', '/t/dd00125']",True
3141,KFMq6G5KIds,0.000,10.000,"['/m/0463cq4', '/m/07rgt08']",True
3142,KFh71l-8YOM,20.000,30.000,"['/m/01j3sz', '/m/09x0r']",True
3143,KGBFeVeohFU,430.000,440.000,"['/m/01j3sz', '/m/09x0r']",True
3144,KGTL8rFxk_c,0.000,7.000,"['/m/07rgt08', '/m/07s04w4', '/m/09x0r']",True
3145,KH01wpl0hHs,0.000,9.000,['/m/01j3sz'],True
3146,KHC-7YApJ1s,30.000,40.000,['/m/01j3sz'],True
3147,KHCXivC5zVw,30.000,40.000,"['/m/07s04w4', '/m/09x0r']",True
3148,KHocYa_xsm0,50.000,60.000,['/m/01j3sz'],True
3149,KI0OH-uCcxw,140.000,150.000,"['/m/01j3sz', '/m/07s04w4', '/m/09x0r']",True
3150,KI9ZvJT2CdM,30.000,40.000,"['/m/04rlf', '/m/07s04w4']",True
3151,KIl8G6Dvm4A,110.000,120.000,"['/m/0463cq4', '/m/07rgt08', '/m/0ytgt']",True
3152,KJDEA0XwW84,50.000,60.000,"['/m/01j3sz', '/m/09x0r']",True
3153,KJGy39_P1RE,60.000,70.000,"['/m/01j3sz', '/m/03q5_w', '/m/09x0r']",True
